R:A::C:P,0,1 3,2 6,4,5
0,0.022988505747126436,0.015804597701149427,0.00646551724137931,0.004310344827586207,0.0035919540229885057
1 3,0.07830459770114942,0.11566091954022989,0.07686781609195402,0.04669540229885057,0.029454022988505746
2 6,0.06321839080459771,0.12931034482758622,0.14870689655172414,0.0639367816091954,0.07327586206896551
4,0.005747126436781609,0.01293103448275862,0.015804597701149427,0.011494252873563218,0.00646551724137931
5,0.01221264367816092,0.022270114942528736,0.015086206896551725,0.010057471264367816,0.009339080459770116
