R:A::C:P,0,1 5,2 3 4 6
0,0.48148148148148145,0.3333333333333333,0.18518518518518517
1 5,0.24193548387096775,0.41935483870967744,0.3387096774193548
2 3 4 6,0.13513513513513514,0.1891891891891892,0.6756756756756757
