R:A::C:P,0,1 5,2 3 4 6
0,0.10317460317460317,0.07142857142857142,0.03968253968253968
1 5,0.11904761904761904,0.20634920634920634,0.16666666666666666
2 3 4 6,0.03968253968253968,0.05555555555555555,0.1984126984126984
