R:A::C:P,0,1 5,2 3 4 6
0,0.3939393939393939,0.21428571428571427,0.09803921568627451
1 5,0.45454545454545453,0.6190476190476191,0.4117647058823529
2 3 4 6,0.15151515151515152,0.16666666666666666,0.49019607843137253
