R:A::C:P,0 1 5 6,2,3 4
0 1 5 6,0.7051282051282052,0.5957446808510638,0.675
2,0.1794871794871795,0.2553191489361702,0.25833333333333336
3 4,0.11538461538461539,0.14893617021276595,0.06666666666666667
