R:A::C:P,0 1 5 6,2,3 4
0 1 5 6,0.6162464985994398,0.1568627450980392,0.226890756302521
2,0.5045045045045045,0.21621621621621623,0.27927927927927926
3 4,0.6206896551724138,0.2413793103448276,0.13793103448275862
