R:A::C:P,0,1 6,2 3 4 5
0,0.3230769230769231,0.14035087719298245,0.104
1 6,0.5230769230769231,0.47368421052631576,0.472
2 3 4 5,0.15384615384615385,0.38596491228070173,0.424
