R:A::C:P,0 4,1,2,3 6,5
0 4,0.04454022988505747,0.017241379310344827,0.016522988505747127,0.017241379310344827,0.010057471264367816
1,0.10201149425287356,0.07255747126436782,0.028017241379310345,0.05316091954022988,0.017959770114942528
2,0.05244252873563218,0.035919540229885055,0.029454022988505746,0.05531609195402299,0.02442528735632184
3 6,0.09770114942528736,0.033764367816091954,0.039511494252873564,0.12284482758620689,0.0603448275862069
5,0.022270114942528736,0.008620689655172414,0.007183908045977011,0.021551724137931036,0.009339080459770116
