R:A::C:P,0,1 6,2 4 5,3
0,0.16911764705882354,0.07627118644067797,0.08598726114649681,0.05263157894736842
1 6,0.5294117647058824,0.5889830508474576,0.42356687898089174,0.4842105263157895
2 4 5,0.27205882352941174,0.2754237288135593,0.4171974522292994,0.3684210526315789
3,0.029411764705882353,0.059322033898305086,0.0732484076433121,0.09473684210526316
