R:A::C:P,0,1 6,2 4 5,3
0,0.3150684931506849,0.2465753424657534,0.3698630136986301,0.0684931506849315
1 6,0.18461538461538463,0.3564102564102564,0.34102564102564104,0.11794871794871795
2 4 5,0.13805970149253732,0.24253731343283583,0.48880597014925375,0.13059701492537312
3,0.08,0.28,0.46,0.18
