R:A::C:P,0,1 3 5,2,4 6
0,0.48148148148148145,0.3333333333333333,0.037037037037037035,0.14814814814814814
1 3 5,0.22388059701492538,0.5223880597014925,0.16417910447761194,0.08955223880597014
2,0.14814814814814814,0.4444444444444444,0.3333333333333333,0.07407407407407407
4 6,0.2,0.2,0.2,0.4
