R:A::C:P,0 3,1,2 4 5 6
0 3,0.09308510638297872,0.023936170212765957,0.10106382978723404
1,0.1702127659574468,0.08244680851063829,0.18882978723404256
2 4 5 6,0.08244680851063829,0.05053191489361702,0.2074468085106383
