R:A::C:P,0 3,1,2 4 5 6
0 3,0.4268292682926829,0.10975609756097561,0.4634146341463415
1,0.3855421686746988,0.18674698795180722,0.42771084337349397
2 4 5 6,0.2421875,0.1484375,0.609375
