R:A::C:P,0 4,1 5,2 3 6
0 4,0.6037735849056604,0.11320754716981132,0.2830188679245283
1 5,0.39344262295081966,0.1721311475409836,0.4344262295081967
2 3 6,0.20833333333333334,0.25,0.5416666666666666
