R:A::C:P,0,1,2,3 4,5,6
0,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.16666666666666666,0.08333333333333333,0.08333333333333333
1,0.28313253012048195,0.18674698795180722,0.12650602409638553,0.2289156626506024,0.024096385542168676,0.15060240963855423
2,0.12345679012345678,0.20987654320987653,0.16049382716049382,0.2345679012345679,0.07407407407407407,0.19753086419753085
3 4,0.08333333333333333,0.027777777777777776,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111
5,0.23529411764705882,0.0,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.17647058823529413
6,0.0625,0.125,0.1875,0.375,0.1875,0.0625
