R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.0,0.19101123595505617,0.060240963855421686,0.024390243902439025,0.05263157894736842,0.032679738562091505,0.015384615384615385,0.008333333333333333,0.09523809523809523
1,0.4878048780487805,0.0,0.2710843373493976,0.20121951219512196,0.2578947368421053,0.13071895424836602,0.3923076923076923,0.23333333333333334,0.17857142857142858
2,0.14634146341463414,0.30337078651685395,0.0,0.23780487804878048,0.21052631578947367,0.2222222222222222,0.3,0.13333333333333333,0.13095238095238096
3,0.0627177700348432,0.06179775280898876,0.10843373493975904,0.0,0.07368421052631578,0.08496732026143791,0.12307692307692308,0.041666666666666664,0.08333333333333333
4,0.03832752613240418,0.02247191011235955,0.1144578313253012,0.06707317073170732,0.0,0.05228758169934641,0.038461538461538464,0.05,0.10714285714285714
5,0.05226480836236934,0.056179775280898875,0.060240963855421686,0.10975609756097561,0.06842105263157895,0.0,0.08461538461538462,0.10833333333333334,0.07142857142857142
6,0.15331010452961671,0.30337078651685395,0.3493975903614458,0.3048780487804878,0.2894736842105263,0.3790849673202614,0.0,0.36666666666666664,0.3333333333333333
7,0.027874564459930314,0.033707865168539325,0.0,0.03048780487804878,0.010526315789473684,0.05228758169934641,0.007692307692307693,0.0,0.0
p,0.0313588850174216,0.028089887640449437,0.03614457831325301,0.024390243902439025,0.03684210526315789,0.0457516339869281,0.038461538461538464,0.058333333333333334,0.0
