R:A::C:P,0 2 5 6,1 4,3
0 2 5 6,0.5150115473441108,0.5454545454545454,0.5368421052631579
1 4,0.4226327944572748,0.39920948616600793,0.3684210526315789
3,0.06235565819861432,0.05533596837944664,0.09473684210526316
