R:A::C:P,0 2,1 3,4 5 6
0 2,0.08548850574712644,0.07974137931034483,0.08548850574712644
1 3,0.11709770114942529,0.11566091954022989,0.11422413793103449
4 5 6,0.10057471264367816,0.10057471264367816,0.20114942528735633
