R:A::C:P,0 2,1 3,4 5 6
0 2,0.28199052132701424,0.26941747572815533,0.2132616487455197
1 3,0.3862559241706161,0.3907766990291262,0.2849462365591398
4 5 6,0.33175355450236965,0.33980582524271846,0.5017921146953405
