R:A::C:P,0 1,2 4 5 6,3
0 1,0.1752873563218391,0.125,0.02658045977011494
2 4 5 6,0.15517241379310345,0.3541666666666667,0.09051724137931035
3,0.020114942528735632,0.042385057471264365,0.010775862068965518
