R:A::C:P,0 1,2 3 6,4,5
0 1,0.6511627906976745,0.18604651162790697,0.09302325581395349,0.06976744186046512
2 3 6,0.24242424242424243,0.5757575757575758,0.09090909090909091,0.09090909090909091
4,0.25,0.5,0.25,0.0
5,0.3333333333333333,0.6666666666666666,0.0,0.0
