R:A::C:P,0,1 6,2 3 5,4
0,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.14814814814814814
1 6,0.23333333333333334,0.36666666666666664,0.3333333333333333,0.06666666666666667
2 3 5,0.14285714285714285,0.14285714285714285,0.6285714285714286,0.08571428571428572
4,0.25,0.25,0.25,0.25
