R:A::C:P,0,1 6,2 3 5,4
0,0.3939393939393939,0.2,0.06521739130434782,0.3333333333333333
1 6,0.42424242424242425,0.6285714285714286,0.43478260869565216,0.3333333333333333
2 3 5,0.15151515151515152,0.14285714285714285,0.4782608695652174,0.25
4,0.030303030303030304,0.02857142857142857,0.021739130434782608,0.08333333333333333
