R:A::C:P,antag,fool,other,protag
antag,0.10344827586206896,0.034482758620689655,0.7241379310344828,0.13793103448275862
fool,0.13043478260869565,0.391304347826087,0.391304347826087,0.08695652173913043
other,0.008658008658008658,0.012265512265512266,0.9574314574314574,0.021645021645021644
protag,0.08571428571428572,0.05714285714285714,0.42857142857142855,0.42857142857142855
