R:A::C:P,antag,fool,other,protag
antag,0.14285714285714285,0.034482758620689655,0.015306122448979591,0.0784313725490196
fool,0.14285714285714285,0.3103448275862069,0.006559766763848397,0.0392156862745098
other,0.5714285714285714,0.5862068965517241,0.967201166180758,0.5882352941176471
protag,0.14285714285714285,0.06896551724137931,0.010932944606413994,0.29411764705882354
