R:A::C:P,0,1 2 6,3 5,4
0,0.4117647058823529,0.35294117647058826,0.16176470588235295,0.07352941176470588
1 2 6,0.24064171122994651,0.4385026737967914,0.20053475935828877,0.12032085561497326
3 5,0.15,0.4,0.31666666666666665,0.13333333333333333
4,0.125,0.5416666666666666,0.3333333333333333,0.0
