R:A::C:P,0,1 2 6,3 5,4
0,0.2153846153846154,0.10666666666666667,0.09734513274336283,0.08620689655172414
1 2 6,0.6923076923076923,0.7288888888888889,0.6637168141592921,0.7758620689655172
3 5,0.06923076923076923,0.10666666666666667,0.168141592920354,0.13793103448275862
4,0.023076923076923078,0.057777777777777775,0.07079646017699115,0.0
