R:A::C:P,0 6,1,2 3 4 5
0 6,0.25142857142857145,0.18604651162790697,0.16981132075471697
1,0.44571428571428573,0.5,0.39622641509433965
2 3 4 5,0.3028571428571429,0.313953488372093,0.4339622641509434
