R:A::C:P,0 6,1,2 3 4 5
0 6,0.08365019011406843,0.030418250950570342,0.08555133079847908
1,0.1482889733840304,0.0817490494296578,0.19961977186311788
2 3 4 5,0.10076045627376426,0.051330798479087454,0.21863117870722434
