R:A::C:P,0 3 6,1 4,2 5
0 3 6,0.4748201438848921,0.2446043165467626,0.2805755395683453
1 4,0.428,0.288,0.284
2 5,0.46715328467153283,0.2773722627737226,0.25547445255474455
