R:A::C:P,0 1 3,2,4,5 6
0 1 3,0.7032967032967034,0.12087912087912088,0.0989010989010989,0.07692307692307693
2,0.48148148148148145,0.3333333333333333,0.07407407407407407,0.1111111111111111
4,0.25,0.25,0.25,0.25
5 6,0.75,0.25,0.0,0.0
