R:A::C:P,0 5,1,2,3,4 6
0 5,0.3941176470588235,0.18235294117647058,0.1,0.12941176470588237,0.19411764705882353
1,0.30708661417322836,0.2650918635170604,0.10236220472440945,0.08923884514435695,0.23622047244094488
2,0.26545454545454544,0.18181818181818182,0.14909090909090908,0.14181818181818182,0.26181818181818184
3,0.3235294117647059,0.10784313725490197,0.14705882352941177,0.14705882352941177,0.27450980392156865
4 6,0.28879310344827586,0.08836206896551724,0.1206896551724138,0.14655172413793102,0.35560344827586204
