R:A::C:P,0,1 2 4,3 5 6
0,0.4117647058823529,0.39705882352941174,0.19117647058823528
1 2 4,0.2409972299168975,0.47368421052631576,0.2853185595567867
3 5 6,0.15463917525773196,0.41237113402061853,0.4329896907216495
