R:A::C:P,0 5 6,1,2,3 4
0 5 6,0.5080213903743316,0.11942959001782531,0.10160427807486631,0.2709447415329768
1,0.4120734908136483,0.2650918635170604,0.10236220472440945,0.2204724409448819
2,0.4036363636363636,0.18181818181818182,0.14909090909090908,0.26545454545454544
3 4,0.3942857142857143,0.09142857142857143,0.17714285714285713,0.33714285714285713
