R:A::C:P,0 6,1 2,3 4 5
0 6,0.12284482758620689,0.07327586206896551,0.13793103448275862
1 2,0.15014367816091953,0.16594827586206898,0.15517241379310345
3 4 5,0.05172413793103448,0.04956896551724138,0.09339080459770115
