R:A::C:P,0 6,1 4,2,3,5
0 6,0.4,0.2553191489361702,0.08,0.0967741935483871,0.18181818181818182
1 4,0.4222222222222222,0.574468085106383,0.48,0.45161290322580644,0.45454545454545453
2,0.13333333333333333,0.10638297872340426,0.32,0.3548387096774194,0.36363636363636365
3,0.0,0.06382978723404255,0.08,0.06451612903225806,0.0
5,0.044444444444444446,0.0,0.04,0.03225806451612903,0.0
