R:A::C:P,0 2,1,3,4,5 6
0 2,0.3900709219858156,0.1773049645390071,0.07801418439716312,0.1276595744680851,0.22695035460992907
1,0.40963855421686746,0.18674698795180722,0.10240963855421686,0.12650602409638553,0.1746987951807229
3,0.3181818181818182,0.045454545454545456,0.13636363636363635,0.22727272727272727,0.2727272727272727
4,0.2857142857142857,0.0,0.07142857142857142,0.5,0.14285714285714285
5 6,0.30303030303030304,0.06060606060606061,0.15151515151515152,0.18181818181818182,0.30303030303030304
