R:A::C:P,0 2 5,1 4,3,6
0 2 5,0.3344594594594595,0.31839622641509435,0.34269662921348315,0.25757575757575757
1 4,0.31925675675675674,0.4056603773584906,0.2640449438202247,0.23232323232323232
3,0.08108108108108109,0.06132075471698113,0.08426966292134831,0.06565656565656566
6,0.2652027027027027,0.21462264150943397,0.3089887640449438,0.4444444444444444
