R:A::C:P,0 6,1,2 4,3 5
0 6,0.4864864864864865,0.13513513513513514,0.24324324324324326,0.13513513513513514
1,0.2571428571428571,0.2571428571428571,0.24285714285714285,0.24285714285714285
2 4,0.17073170731707318,0.0975609756097561,0.3170731707317073,0.4146341463414634
3 5,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.2727272727272727
