R:A::C:P,0,1 3 6,2,4 5
0,0.12598425196850394,0.03934426229508197,0.041666666666666664,0.030555555555555555
1 3 6,0.6220472440944882,0.6442622950819672,0.5595238095238095,0.6361111111111111
2,0.15354330708661418,0.2081967213114754,0.24404761904761904,0.18888888888888888
4 5,0.0984251968503937,0.10819672131147541,0.15476190476190477,0.14444444444444443
