R:A::C:P,0 3 4 6,1 2,5
0 3 4 6,0.6140625,0.2328125,0.153125
1 2,0.5579268292682927,0.3521341463414634,0.0899390243902439
5,0.6354166666666666,0.22916666666666666,0.13541666666666666
