R:A::C:P,0 3 4 6,1,2 5
0 3 4 6,0.6756756756756757,0.1891891891891892,0.13513513513513514
1,0.4067796610169492,0.3728813559322034,0.22033898305084745
2 5,0.43333333333333335,0.13333333333333333,0.43333333333333335
