R:C::C:G,0,1,2,3,4,5,6,p
0,10,20,14,9,7
1,27,57,30,19,33
2,12,18,17,17,17
3,5,4,4,4,5
4,2,1,5,4,2
5,0,3,4,6,4
6,1,4,1,6,4
p,2,4,3,2,1
