R:A::C:P,0 4,1 3,2,5,6
0 4,0.5945945945945946,0.16216216216216217,0.08108108108108109,0.06756756756756757,0.0945945945945946
1 3,0.39361702127659576,0.2765957446808511,0.14361702127659576,0.0425531914893617,0.14361702127659576
2,0.25925925925925924,0.30864197530864196,0.16049382716049382,0.07407407407407407,0.19753086419753085
5,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.17647058823529413
6,0.375,0.1875,0.1875,0.1875,0.0625
