R:A::C:P,0 4,1 3,2,5,6
0 4,0.29333333333333333,0.125,0.11764705882352941,0.2,0.12962962962962962
1 3,0.49333333333333335,0.5416666666666666,0.5294117647058824,0.32,0.5
2,0.14,0.2604166666666667,0.2549019607843137,0.24,0.2962962962962963
5,0.03333333333333333,0.041666666666666664,0.0392156862745098,0.12,0.05555555555555555
6,0.04,0.03125,0.058823529411764705,0.12,0.018518518518518517
