R:A::C:P,0,1 2 3 4,5 6
0,0.4117647058823529,0.4852941176470588,0.10294117647058823
1 2 3 4,0.22784810126582278,0.5848101265822785,0.18734177215189873
5 6,0.19047619047619047,0.5714285714285714,0.23809523809523808
