R:A::C:P,comedy,history,tragedy
comedy,0.6013745704467354,0.18900343642611683,0.20962199312714777
history,0.19011406844106463,0.6920152091254753,0.11787072243346007
tragedy,0.29304029304029305,0.21611721611721613,0.4908424908424908
