R:A::C:P,comedy,history,tragedy
comedy,0.5737704918032787,0.1858108108108108,0.26991150442477874
history,0.16393442622950818,0.6148648648648649,0.13716814159292035
tragedy,0.26229508196721313,0.19932432432432431,0.5929203539823009
