R:A::C:P,comedy,history,tragedy
comedy,0.21160822249093109,0.06650544135429262,0.07376058041112454
history,0.060459492140266025,0.22007255139056833,0.037484885126964934
tragedy,0.09673518742442563,0.07134220072551391,0.16203143893591293
