R:A::C:P,0 2 5,1 6,3 4
0 2 5,0.4449438202247191,0.2966292134831461,0.25842696629213485
1 6,0.405440414507772,0.3432642487046632,0.25129533678756477
3 4,0.46285714285714286,0.2,0.33714285714285713
