R:A::C:P,0 2 5,1,3 4 6
0 2 5,0.24528301886792453,0.05660377358490566,0.15723270440251572
1,0.2138364779874214,0.11320754716981132,0.11320754716981132
3 4 6,0.031446540880503145,0.006289308176100629,0.06289308176100629
