R:A::C:P,0 4,1 2 5 6,3
0 4,0.06844106463878327,0.09315589353612168,0.013307984790874524
1 2 5 6,0.279467680608365,0.38593155893536124,0.09505703422053231
3,0.009505703422053232,0.045627376425855515,0.009505703422053232
