R:A::C:P,0 4,1,2 5,3 6
0 4,0.06844106463878327,0.026615969581749048,0.051330798479087454,0.028517110266159697
1,0.17870722433460076,0.0817490494296578,0.11216730038022814,0.057034220532319393
2 5,0.0741444866920152,0.04182509505703422,0.06653992395437262,0.0779467680608365
3 6,0.03612167300380228,0.013307984790874524,0.045627376425855515,0.039923954372623575
