R:A::C:P,0,1 3 4,2 6,5
0,0.12598425196850394,0.046511627906976744,0.02459016393442623,0.029411764705882353
1 3 4,0.46062992125984253,0.4318936877076412,0.3524590163934426,0.29411764705882354
2 6,0.3464566929133858,0.446843853820598,0.5655737704918032,0.6
5,0.06692913385826772,0.07475083056478406,0.05737704918032787,0.07647058823529412
