R:A::C:P,0,1 3 4,2 6,5
0,0.022988505747126436,0.020114942528735632,0.00646551724137931,0.0035919540229885057
1 3 4,0.08405172413793104,0.1867816091954023,0.09267241379310345,0.035919540229885055
2 6,0.06321839080459771,0.1932471264367816,0.14870689655172414,0.07327586206896551
5,0.01221264367816092,0.032327586206896554,0.015086206896551725,0.009339080459770116
