R:A::C:P,0 1 3,2 4,5 6
0 1 3,0.5816876122082585,0.236983842010772,0.1813285457809695
2 4,0.4425287356321839,0.3074712643678161,0.25
5 6,0.3860369609856263,0.24435318275154005,0.36960985626283366
