R:A::C:P,0 1 3,2 4,5 6
0 1 3,0.23275862068965517,0.09482758620689655,0.07255747126436782
2 4,0.11063218390804598,0.07686781609195402,0.0625
5 6,0.13505747126436782,0.08548850574712644,0.12931034482758622
