R:A::C:P,0,1 6,2 3 5,4
0,0.4666666666666667,0.21666666666666667,0.2,0.11666666666666667
1 6,0.26373626373626374,0.3241758241758242,0.2692307692307692,0.14285714285714285
2 3 5,0.125,0.325,0.4083333333333333,0.14166666666666666
4,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.5
