R:A::C:P,0 4,1,2 3,5 6
0 4,0.2024793388429752,0.09523809523809523,0.11940298507462686,0.13089005235602094
1,0.34297520661157027,0.47619047619047616,0.3283582089552239,0.3193717277486911
2 3,0.2396694214876033,0.2653061224489796,0.3582089552238806,0.2774869109947644
5 6,0.21487603305785125,0.16326530612244897,0.19402985074626866,0.27225130890052357
