R:A::C:P,0 5,1 2 4,3 6
0 5,0.4148936170212766,0.39361702127659576,0.19148936170212766
1 2 4,0.3379501385041551,0.47368421052631576,0.1883656509695291
3 6,0.28169014084507044,0.4225352112676056,0.29577464788732394
