R:A::C:P,0 3,1 6,2,4,5
0 3,0.28,0.17543859649122806,0.1590909090909091,0.2,0.1875
1 6,0.5,0.47368421052631576,0.5,0.43333333333333335,0.5
2,0.15,0.3157894736842105,0.22727272727272727,0.2,0.3125
4,0.03,0.017543859649122806,0.045454545454545456,0.16666666666666666,0.0
5,0.04,0.017543859649122806,0.06818181818181818,0.0,0.0
