R:A::C:P,0 1,2 4,3,5,6
0 1,0.5865724381625441,0.3584905660377358,0.37894736842105264,0.3431372549019608,0.449438202247191
2 4,0.21908127208480566,0.33490566037735847,0.29473684210526313,0.3333333333333333,0.1797752808988764
3,0.04240282685512368,0.07075471698113207,0.09473684210526316,0.0784313725490196,0.06741573033707865
5,0.04946996466431095,0.0660377358490566,0.07368421052631578,0.11764705882352941,0.11235955056179775
6,0.10247349823321555,0.16981132075471697,0.15789473684210525,0.12745098039215685,0.19101123595505617
