R:A::C:P,0 1,2 4,3,5,6
0 1,0.21254801536491677,0.0973111395646607,0.046094750320102434,0.04481434058898848,0.05121638924455826
2 4,0.0793854033290653,0.09090909090909091,0.03585147247119078,0.04353393085787452,0.020486555697823303
3,0.015364916773367477,0.019206145966709345,0.011523687580025609,0.010243277848911651,0.0076824583866837385
5,0.01792573623559539,0.01792573623559539,0.008962868117797696,0.015364916773367477,0.012804097311139564
6,0.03713188220230474,0.046094750320102434,0.019206145966709345,0.016645326504481434,0.02176696542893726
