R:A::C:P,0,1 2 4,3 5,6
0,0.12598425196850394,0.05405405405405406,0.022988505747126436,0.010101010101010102
1 2 4,0.547244094488189,0.5945945945945946,0.4425287356321839,0.42424242424242425
3 5,0.13385826771653545,0.13006756756756757,0.1810344827586207,0.12121212121212122
6,0.19291338582677164,0.22128378378378377,0.35344827586206895,0.4444444444444444
